project_id,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,currentasset,currentliabilities,currentratio,calledupshare,totalequity,employee-owned,group,dissolved,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,reported,mutuals,spinout 
location266,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,958795,951719,1,2,23835,0,0,1,2,2,1,individuals,2,2019,0,1
location267,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,958795,951719,1,2,23835,0,0,1,2,2,1,individuals,2,2019,0,1
location268,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,958795,951719,1,2,23835,0,0,1,2,2,1,individuals,2,2019,0,1
location269,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,958795,951719,1,2,23835,0,0,1,2,2,1,individuals,2,2019,0,1
location270,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,958795,951719,1,2,23835,0,0,1,2,2,1,individuals,2,2019,0,1
location1214,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1215,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1216,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1217,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1218,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1219,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1220,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1221,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1222,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1223,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1224,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1225,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1244,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1245,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1246,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1247,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1248,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1249,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1250,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1251,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1252,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1253,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1254,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1255,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1256,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1257,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1258,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1259,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1260,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1261,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1262,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1263,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1264,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1265,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1266,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1267,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1268,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1269,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1270,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1271,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1272,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1273,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1274,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1275,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1276,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1277,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1278,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1279,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1280,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1281,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1282,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1283,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1284,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1285,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1286,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1287,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1288,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1289,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1290,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1291,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1292,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1293,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1294,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1295,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1296,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location1297,2016,86220 - Specialists medical practice activities,,1,healthcare,1,,119141,92556,1,,29074,0,0,0,28,28,,individuals ,28,2019,0,0
location385,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location386,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location387,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location388,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location389,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location390,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location391,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location392,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
location393,2011,86210 - General medical practice activities,,1,healthcare,1,1,1138763,347942,3,,1414527,0,0,0,2,2,,individuals ,2,2018,0,1
