project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
provider264,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Overall,Requires improvement,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider270,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Overall,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider276,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider282,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider288,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider294,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider300,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider306,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider312,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider318,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider324,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider330,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider336,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider342,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider348,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider354,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider360,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider366,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider372,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider378,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider384,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Overall,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider390,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider396,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider402,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider408,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider414,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider420,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,End of life care,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider426,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider432,BRISTOL COMMUNITY HEALTH CIC,Bristol Community Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-02-16T00:00:00Z,Prison Healthcare,South West,CoreService
provider438,BRISTOL COMMUNITY HEALTH CIC,Bristol Community Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Requires improvement,2017-02-16T00:00:00Z,Prison Healthcare,South West,CoreService
provider444,BRISTOL COMMUNITY HEALTH CIC,Bristol Community Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Overall,Good,2017-02-16T00:00:00Z,Prison Healthcare,South West,CoreService
provider450,BRISTOL COMMUNITY HEALTH CIC,Bristol Community Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Overall,Good,2017-02-16T00:00:00Z,Prison Healthcare,South West,CoreService
provider456,BRISTOL COMMUNITY HEALTH CIC,Bristol Community Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-02-16T00:00:00Z,Prison Healthcare,South West,Provider
provider462,YOUR HEALTHCARE CIC,Your Healthcare Community Interest Company,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-06-09T00:00:00Z,Community health - NHS & Independent,London,CoreService
provider468,YOUR HEALTHCARE CIC,Your Healthcare Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-06-09T00:00:00Z,Community health - NHS & Independent,London,CoreService
provider474,YOUR HEALTHCARE CIC,Your Healthcare Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Requires improvement,2017-06-09T00:00:00Z,Community health - NHS & Independent,London,CoreService
provider480,YOUR HEALTHCARE CIC,Your Healthcare Community Interest Company,NA,Independent Healthcare Org,provider,End of life care,Overall,Requires improvement,2017-06-09T00:00:00Z,Community health - NHS & Independent,London,CoreService
provider486,YOUR HEALTHCARE CIC,Your Healthcare Community Interest Company,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-06-09T00:00:00Z,Community health - NHS & Independent,London,Provider
