project_id,std_name,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,group,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,mutuals,currentasset,currentliabilities,calledupshare,totalequity,employee-owned,spinout,dissolved,reported
location198,ANNIE'S HEALTHCARE SERVICES CIC,2005,88100 - Social work activities without accommodation for the elderly and disabled,NA,1,socialcare,0,1,0,1,1,NA,individual,1,0,42527,33971,1,8556,0,0,0,2019
location732,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location733,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location734,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location735,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location736,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location737,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location738,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location739,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location740,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location741,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location742,ARCH HEALTH CIC,2015,86210 - General medical practice activities,NA,1,healthcare,1,1,0,416692,416692,NA,individuals,416692,0,581240,264642,5,328579,0,0,0,2019
location409,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location410,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location411,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location412,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location413,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location414,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location415,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location416,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location417,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location418,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location419,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location420,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location421,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location422,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location423,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location424,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location425,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location426,ASPIRE: FOR INTELLIGENT CARE AND SUPPORT CIC,2014,87300 - Residential care activities for the elderly and disabled,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,NA,0,242,242,NA,individuals,242,0,1245296,781905,245,-6481922,1,0,0,2019
location259,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location260,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location261,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location262,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location263,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location264,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location265,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location266,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location267,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location268,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location269,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location270,BALANCE (SUPPORT) CIC,2013,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",88990 - Other social work activities without accommodation not elsewhere classified,1,socialcare,0,1,0,2,2,1,individuals,2,0,958795,951719,2,23835,0,1,1,2019
location1214,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1215,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1216,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1217,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1218,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1219,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1220,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1221,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1222,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1223,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1224,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1225,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1244,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1245,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1246,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1247,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1248,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1249,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1250,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1251,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1252,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1253,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1254,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1255,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1256,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1257,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1258,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
location1259,BARNSLEY HEALTHCARE FEDERATION CIC,2016,86220 - Specialists medical practice activities,NA,1,healthcare,1,NA,0,28,28,NA,individuals,28,0,119141,92556,23,29074,0,0,0,2019
