project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
location134,SPDNS NURSE CARE CIC,SPDNS Nurse Care Community Interest Company,SPDNS Nurse Care Community Interest Company (CIC),Social Care Org,location,Overall,Effective,Good,2017-01-11T00:00:00Z,Community based adult social care services,East of England,Location
location135,SPDNS NURSE CARE CIC,SPDNS Nurse Care Community Interest Company,SPDNS Nurse Care Community Interest Company (CIC),Social Care Org,location,Overall,Caring,Good,2017-01-11T00:00:00Z,Community based adult social care services,East of England,Location
location136,SPDNS NURSE CARE CIC,SPDNS Nurse Care Community Interest Company,SPDNS Nurse Care Community Interest Company (CIC),Social Care Org,location,Overall,Responsive,Good,2017-01-11T00:00:00Z,Community based adult social care services,East of England,Location
location137,SPDNS NURSE CARE CIC,SPDNS Nurse Care Community Interest Company,SPDNS Nurse Care Community Interest Company (CIC),Social Care Org,location,Overall,Well-led,Good,2017-01-11T00:00:00Z,Community based adult social care services,East of England,Location
location138,SPDNS NURSE CARE CIC,SPDNS Nurse Care Community Interest Company,SPDNS Nurse Care Community Interest Company (CIC),Social Care Org,location,Overall,Overall,Good,2017-01-11T00:00:00Z,Community based adult social care services,East of England,Location
location139,SPECTRUM CONTINUING CARE CIC,Spectrum Continuing Care CIC,Spectrum Continuing Care CIC,Social Care Org,location,Overall,Safe,Good,2019-09-28T00:00:00Z,Community based adult social care services,South East,Location
location140,SPECTRUM CONTINUING CARE CIC,Spectrum Continuing Care CIC,Spectrum Continuing Care CIC,Social Care Org,location,Overall,Effective,Good,2019-09-28T00:00:00Z,Community based adult social care services,South East,Location
location141,SPECTRUM CONTINUING CARE CIC,Spectrum Continuing Care CIC,Spectrum Continuing Care CIC,Social Care Org,location,Overall,Caring,Good,2019-09-28T00:00:00Z,Community based adult social care services,South East,Location
location142,SPECTRUM CONTINUING CARE CIC,Spectrum Continuing Care CIC,Spectrum Continuing Care CIC,Social Care Org,location,Overall,Responsive,Good,2019-09-28T00:00:00Z,Community based adult social care services,South East,Location
location143,SPECTRUM CONTINUING CARE CIC,Spectrum Continuing Care CIC,Spectrum Continuing Care CIC,Social Care Org,location,Overall,Well-led,Good,2019-09-28T00:00:00Z,Community based adult social care services,South East,Location
location144,SPECTRUM CONTINUING CARE CIC,Spectrum Continuing Care CIC,Spectrum Continuing Care CIC,Social Care Org,location,Overall,Overall,Good,2019-09-28T00:00:00Z,Community based adult social care services,South East,Location
location145,CTRC CIC,CTRC Community Interest Company,CTRC CIC,Social Care Org,location,Overall,Safe,Good,2019-04-03T00:00:00Z,Community based adult social care services,London,Location
location146,CTRC CIC,CTRC Community Interest Company,CTRC CIC,Social Care Org,location,Overall,Effective,Requires improvement,2019-04-03T00:00:00Z,Community based adult social care services,London,Location
location147,CTRC CIC,CTRC Community Interest Company,CTRC CIC,Social Care Org,location,Overall,Caring,Good,2019-04-03T00:00:00Z,Community based adult social care services,London,Location
location148,CTRC CIC,CTRC Community Interest Company,CTRC CIC,Social Care Org,location,Overall,Responsive,Good,2019-04-03T00:00:00Z,Community based adult social care services,London,Location
location149,CTRC CIC,CTRC Community Interest Company,CTRC CIC,Social Care Org,location,Overall,Well-led,Good,2019-04-03T00:00:00Z,Community based adult social care services,London,Location
location150,CTRC CIC,CTRC Community Interest Company,CTRC CIC,Social Care Org,location,Overall,Overall,Good,2019-04-03T00:00:00Z,Community based adult social care services,London,Location
location151,YOU FIRST SUPPORT SERVICES CIC,You First Support Services CIC,You First Support Services CIC,Social Care Org,location,Overall,Safe,Good,2017-09-15T00:00:00Z,Community based adult social care services,South West,Location
location152,YOU FIRST SUPPORT SERVICES CIC,You First Support Services CIC,You First Support Services CIC,Social Care Org,location,Overall,Effective,Good,2017-09-15T00:00:00Z,Community based adult social care services,South West,Location
location153,YOU FIRST SUPPORT SERVICES CIC,You First Support Services CIC,You First Support Services CIC,Social Care Org,location,Overall,Caring,Good,2017-09-15T00:00:00Z,Community based adult social care services,South West,Location
location154,YOU FIRST SUPPORT SERVICES CIC,You First Support Services CIC,You First Support Services CIC,Social Care Org,location,Overall,Responsive,Good,2017-09-15T00:00:00Z,Community based adult social care services,South West,Location
location155,YOU FIRST SUPPORT SERVICES CIC,You First Support Services CIC,You First Support Services CIC,Social Care Org,location,Overall,Well-led,Good,2017-09-15T00:00:00Z,Community based adult social care services,South West,Location
location156,YOU FIRST SUPPORT SERVICES CIC,You First Support Services CIC,You First Support Services CIC,Social Care Org,location,Overall,Overall,Good,2017-09-15T00:00:00Z,Community based adult social care services,South West,Location
location157,IDEAL COMMUNITY CARE SOLUTIONS CIC,Ideal Community Care Solutions C.I.C.,Ideal Community Care Solutions C.I.C,Social Care Org,location,Overall,Safe,Good,2017-09-30T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location158,IDEAL COMMUNITY CARE SOLUTIONS CIC,Ideal Community Care Solutions C.I.C.,Ideal Community Care Solutions C.I.C,Social Care Org,location,Overall,Effective,Good,2017-09-30T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location159,IDEAL COMMUNITY CARE SOLUTIONS CIC,Ideal Community Care Solutions C.I.C.,Ideal Community Care Solutions C.I.C,Social Care Org,location,Overall,Caring,Good,2017-09-30T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location160,IDEAL COMMUNITY CARE SOLUTIONS CIC,Ideal Community Care Solutions C.I.C.,Ideal Community Care Solutions C.I.C,Social Care Org,location,Overall,Responsive,Good,2017-09-30T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location161,IDEAL COMMUNITY CARE SOLUTIONS CIC,Ideal Community Care Solutions C.I.C.,Ideal Community Care Solutions C.I.C,Social Care Org,location,Overall,Well-led,Requires improvement,2017-09-30T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location162,IDEAL COMMUNITY CARE SOLUTIONS CIC,Ideal Community Care Solutions C.I.C.,Ideal Community Care Solutions C.I.C,Social Care Org,location,Overall,Overall,Good,2017-09-30T00:00:00Z,Community based adult social care services,Yorkshire and The Humber,Location
location163,SUPPORT HORIZONS CIC,Support Horizons Community Interest Company,Support Horizons,Social Care Org,location,Overall,Safe,Good,2018-02-17T00:00:00Z,Community based adult social care services,South East,Location
location164,SUPPORT HORIZONS CIC,Support Horizons Community Interest Company,Support Horizons,Social Care Org,location,Overall,Effective,Good,2018-02-17T00:00:00Z,Community based adult social care services,South East,Location
location165,SUPPORT HORIZONS CIC,Support Horizons Community Interest Company,Support Horizons,Social Care Org,location,Overall,Caring,Good,2018-02-17T00:00:00Z,Community based adult social care services,South East,Location
location166,SUPPORT HORIZONS CIC,Support Horizons Community Interest Company,Support Horizons,Social Care Org,location,Overall,Responsive,Good,2018-02-17T00:00:00Z,Community based adult social care services,South East,Location
location167,SUPPORT HORIZONS CIC,Support Horizons Community Interest Company,Support Horizons,Social Care Org,location,Overall,Well-led,Good,2018-02-17T00:00:00Z,Community based adult social care services,South East,Location
location168,SUPPORT HORIZONS CIC,Support Horizons Community Interest Company,Support Horizons,Social Care Org,location,Overall,Overall,Good,2018-02-17T00:00:00Z,Community based adult social care services,South East,Location
location169,HILLSIDE CARE SERVICES CIC,Hillside Care Services Community Interest Company,Unit 14b - Day Lewis House,Social Care Org,location,Overall,Safe,Good,2018-10-27T00:00:00Z,Community based adult social care services,London,Location
location170,HILLSIDE CARE SERVICES CIC,Hillside Care Services Community Interest Company,Unit 14b - Day Lewis House,Social Care Org,location,Overall,Effective,Good,2018-10-27T00:00:00Z,Community based adult social care services,London,Location
location171,HILLSIDE CARE SERVICES CIC,Hillside Care Services Community Interest Company,Unit 14b - Day Lewis House,Social Care Org,location,Overall,Caring,Good,2018-10-27T00:00:00Z,Community based adult social care services,London,Location
location172,HILLSIDE CARE SERVICES CIC,Hillside Care Services Community Interest Company,Unit 14b - Day Lewis House,Social Care Org,location,Overall,Responsive,Good,2018-10-27T00:00:00Z,Community based adult social care services,London,Location
location173,HILLSIDE CARE SERVICES CIC,Hillside Care Services Community Interest Company,Unit 14b - Day Lewis House,Social Care Org,location,Overall,Well-led,Good,2018-10-27T00:00:00Z,Community based adult social care services,London,Location
location174,HILLSIDE CARE SERVICES CIC,Hillside Care Services Community Interest Company,Unit 14b - Day Lewis House,Social Care Org,location,Overall,Overall,Good,2018-10-27T00:00:00Z,Community based adult social care services,London,Location
location175,FALCARE CIC,Falcare Community Interest Company,Falcare,Social Care Org,location,Overall,Safe,Good,2017-12-13T00:00:00Z,Community based adult social care services,South West,Location
location176,FALCARE CIC,Falcare Community Interest Company,Falcare,Social Care Org,location,Overall,Effective,Good,2017-12-13T00:00:00Z,Community based adult social care services,South West,Location
location177,FALCARE CIC,Falcare Community Interest Company,Falcare,Social Care Org,location,Overall,Caring,Outstanding,2017-12-13T00:00:00Z,Community based adult social care services,South West,Location
location178,FALCARE CIC,Falcare Community Interest Company,Falcare,Social Care Org,location,Overall,Responsive,Good,2017-12-13T00:00:00Z,Community based adult social care services,South West,Location
location179,FALCARE CIC,Falcare Community Interest Company,Falcare,Social Care Org,location,Overall,Well-led,Outstanding,2017-12-13T00:00:00Z,Community based adult social care services,South West,Location
location180,FALCARE CIC,Falcare Community Interest Company,Falcare,Social Care Org,location,Overall,Overall,Outstanding,2017-12-13T00:00:00Z,Community based adult social care services,South West,Location
location181,EAM LODGE CIC,EAM Lodge Community Interest Company,EAM Lodge CIC,Social Care Org,location,Overall,Safe,Good,2019-07-30T00:00:00Z,Residential social care,North West,Location
location182,EAM LODGE CIC,EAM Lodge Community Interest Company,EAM Lodge CIC,Social Care Org,location,Overall,Effective,Good,2019-07-30T00:00:00Z,Residential social care,North West,Location
location183,EAM LODGE CIC,EAM Lodge Community Interest Company,EAM Lodge CIC,Social Care Org,location,Overall,Caring,Good,2019-07-30T00:00:00Z,Residential social care,North West,Location
location184,EAM LODGE CIC,EAM Lodge Community Interest Company,EAM Lodge CIC,Social Care Org,location,Overall,Responsive,Good,2019-07-30T00:00:00Z,Residential social care,North West,Location
location185,EAM LODGE CIC,EAM Lodge Community Interest Company,EAM Lodge CIC,Social Care Org,location,Overall,Well-led,Good,2019-07-30T00:00:00Z,Residential social care,North West,Location
location186,EAM LODGE CIC,EAM Lodge Community Interest Company,EAM Lodge CIC,Social Care Org,location,Overall,Overall,Good,2019-07-30T00:00:00Z,Residential social care,North West,Location
location187,REACH LEARNING DISABILITY CARE CIC,Reach Learning Disability Care C.I.C.,Reach Learning Disability Care C.I.C,Social Care Org,location,Overall,Safe,Good,2018-12-18T00:00:00Z,Community based adult social care services,East Midlands,Location
location188,REACH LEARNING DISABILITY CARE CIC,Reach Learning Disability Care C.I.C.,Reach Learning Disability Care C.I.C,Social Care Org,location,Overall,Effective,Good,2018-12-18T00:00:00Z,Community based adult social care services,East Midlands,Location
location189,REACH LEARNING DISABILITY CARE CIC,Reach Learning Disability Care C.I.C.,Reach Learning Disability Care C.I.C,Social Care Org,location,Overall,Caring,Good,2018-12-18T00:00:00Z,Community based adult social care services,East Midlands,Location
location190,REACH LEARNING DISABILITY CARE CIC,Reach Learning Disability Care C.I.C.,Reach Learning Disability Care C.I.C,Social Care Org,location,Overall,Responsive,Outstanding,2018-12-18T00:00:00Z,Community based adult social care services,East Midlands,Location
location191,REACH LEARNING DISABILITY CARE CIC,Reach Learning Disability Care C.I.C.,Reach Learning Disability Care C.I.C,Social Care Org,location,Overall,Well-led,Outstanding,2018-12-18T00:00:00Z,Community based adult social care services,East Midlands,Location
location192,REACH LEARNING DISABILITY CARE CIC,Reach Learning Disability Care C.I.C.,Reach Learning Disability Care C.I.C,Social Care Org,location,Overall,Overall,Outstanding,2018-12-18T00:00:00Z,Community based adult social care services,East Midlands,Location
location193,ANNIE'S HEALTHCARE SERVICES CIC,Annie's Healthcare Services C.I.C.,Annie's Healthcare Services C.I.C.,Social Care Org,location,Overall,Safe,Good,2018-06-07T00:00:00Z,Community based adult social care services,London,Location
